timeslot,sfc_id,vnf_count,server_count,co_count,path_stretch
2,197,3,1,1,14
2,198,3,1,1,14
2,199,6,1,1,21
2,200,6,1,1,22
2,201,5,1,1,19
2,202,5,1,1,18
2,203,5,1,1,19
2,204,6,1,1,20
2,205,6,1,1,20
2,206,5,1,1,17
3,256,3,1,1,16
3,257,5,1,1,20
3,258,5,1,1,21
3,259,6,1,1,21
3,260,5,1,1,20
3,261,6,1,1,22
3,262,6,2,1,23
3,263,5,1,1,20
3,264,4,1,1,16
3,265,6,1,1,22
3,266,5,1,1,21
3,267,6,1,1,20
3,207,5,1,1,19
3,208,4,1,1,19
3,209,4,1,1,19
3,210,5,1,1,18
3,211,5,1,1,20
3,212,6,1,1,19
3,213,4,1,1,18
3,214,3,1,1,17
3,215,6,2,1,22
3,216,6,1,1,22
3,217,4,2,1,21
3,218,6,1,1,19
3,219,3,1,1,16
3,220,3,1,1,17
3,221,3,1,1,17
3,222,4,1,1,15
3,223,3,1,1,16
3,224,4,2,1,21
3,225,6,2,1,22
3,226,4,2,1,19
3,227,3,1,1,17
3,228,6,1,1,20
3,229,5,1,1,21
3,230,3,1,1,17
3,231,5,1,1,20
3,232,6,2,1,22
3,233,4,2,1,23
3,234,6,1,1,22
3,235,3,1,1,16
3,236,4,1,1,18
3,237,5,1,1,20
3,238,4,1,1,19
3,239,6,1,1,21
3,240,3,1,1,17
3,241,5,2,1,21
3,242,4,1,1,18
3,243,5,1,1,19
3,244,4,1,1,15
3,245,4,1,1,18
3,246,3,1,1,16
3,247,6,2,1,23
3,248,5,1,1,21
3,249,5,1,1,19
3,250,6,1,1,20
3,251,5,1,1,21
3,252,3,1,1,17
3,253,6,1,1,19
3,254,5,2,1,23
3,255,5,1,1,19
4,268,3,1,1,16
4,269,4,1,1,15
4,270,4,1,1,16
4,271,5,1,1,17
4,272,6,1,1,21
4,273,6,1,1,21
4,274,5,1,1,17
4,275,5,1,1,20
4,276,4,1,1,16
4,277,5,1,1,18
4,278,3,1,1,16
4,279,5,1,1,20
4,280,5,1,1,18
4,281,3,1,1,14
4,282,3,1,1,16
4,283,3,1,1,15
4,284,5,1,1,17
4,285,5,1,1,17
4,286,3,1,1,16
4,287,3,1,1,14
4,288,3,1,1,16
4,289,6,1,1,21
4,290,6,1,1,20
4,291,5,1,1,20
4,292,4,1,1,17
4,293,6,1,1,22
4,294,3,1,1,16
4,295,6,1,1,22
4,296,3,1,1,15
4,297,4,1,1,18
4,298,3,1,1,16
4,299,3,1,1,16
4,300,4,1,1,16
4,301,6,1,1,22
4,302,4,1,1,18
4,303,4,1,1,16
4,304,6,1,1,22
4,305,6,1,1,22
4,306,5,1,1,18
4,307,6,1,1,20
4,308,5,1,1,18
4,309,3,1,1,16
4,310,3,1,1,15
4,311,3,1,1,13
4,312,5,1,1,20
4,313,4,1,1,16
4,314,4,1,1,17
4,315,3,1,1,15
4,316,4,1,1,17
4,317,3,1,1,15
4,318,3,1,1,16
4,319,6,1,1,22
4,320,4,1,1,18
4,321,3,1,1,15
4,322,3,1,1,16
4,323,4,1,1,16
4,324,4,1,1,17
4,325,6,1,1,21
4,326,5,1,1,18
4,327,5,1,1,20
4,328,3,1,1,16
4,329,4,1,1,16
4,330,6,1,1,21
4,331,6,1,1,22
4,332,5,1,1,19
4,333,3,1,1,15
4,334,5,1,1,19
4,335,4,1,1,16
4,336,3,1,1,15
4,337,5,1,1,18
4,338,4,1,1,16
4,339,3,1,1,15
4,340,5,1,1,20
5,384,5,1,1,17
5,385,6,1,1,21
5,386,5,1,1,19
5,387,5,1,1,20
5,388,5,1,1,18
5,389,5,1,1,20
5,390,5,1,1,18
5,391,3,1,1,16
5,392,6,1,1,20
5,393,6,1,1,20
5,394,3,1,1,15
5,395,6,1,1,21
5,396,6,1,1,21
5,397,5,2,1,22
5,398,5,1,1,19
5,399,3,1,1,16
5,400,4,1,1,16
5,401,4,1,1,18
5,402,4,1,1,15
5,403,6,1,1,22
5,404,5,1,1,19
5,405,4,1,1,16
5,406,4,1,1,18
5,407,6,1,1,21
5,408,4,1,1,17
5,409,4,1,1,15
5,410,4,1,1,15
5,411,6,1,1,21
5,412,4,1,1,18
5,413,3,1,1,14
5,414,6,1,1,21
5,415,3,1,1,15
5,416,3,1,1,15
5,341,6,1,1,22
5,342,5,2,1,22
5,343,5,1,1,20
5,344,3,1,1,14
5,345,5,1,1,18
5,346,4,1,1,16
5,347,5,1,1,20
5,348,6,1,1,21
5,349,5,1,1,20
5,350,3,1,1,15
5,351,6,1,1,20
5,352,3,1,1,16
5,353,5,1,1,20
5,354,4,1,1,17
5,355,3,1,1,15
5,356,5,1,1,17
5,357,6,1,1,22
5,358,3,1,1,15
5,359,5,1,1,20
5,360,6,1,1,22
5,361,3,1,1,14
5,362,3,1,1,15
5,363,3,1,1,16
5,364,6,1,1,22
5,365,3,1,1,16
5,366,4,1,1,17
5,367,4,1,1,18
5,368,6,1,1,20
5,369,3,1,1,14
5,370,4,2,1,20
5,371,5,1,1,18
5,372,6,1,1,20
5,373,6,1,1,22
5,374,4,1,1,17
5,375,4,2,1,19
5,376,5,1,1,19
5,377,5,1,1,17
5,378,5,1,1,20
5,379,4,1,1,17
5,380,5,1,1,17
5,381,6,1,1,21
5,382,4,1,1,16
5,383,3,1,1,16
6,417,5,1,1,20
6,418,6,2,1,25
6,419,5,1,1,20
6,420,5,1,1,20
6,421,3,1,1,15
6,422,6,1,1,22
6,423,5,2,1,22
6,424,6,1,1,21
6,425,6,1,1,22
6,426,3,1,1,16
6,427,5,1,1,18
6,428,6,1,1,22
6,429,6,1,1,22
6,430,5,1,1,18
6,431,6,1,1,21
6,432,6,1,1,22
6,433,6,1,1,22
6,434,4,1,1,16
6,435,6,1,1,22
6,436,6,1,1,22
6,437,6,2,1,25
6,438,6,1,1,20
6,439,6,1,1,21
6,440,6,1,1,21
6,441,6,1,1,22
6,442,6,1,1,22
6,443,3,1,1,15
6,444,3,1,1,16
6,445,6,1,1,22
6,446,4,2,1,20
6,447,6,1,1,22
6,448,3,1,1,16
6,449,4,2,1,20
6,450,4,1,1,16
6,451,4,1,1,15
6,452,4,1,1,15
6,453,4,1,1,16
6,454,4,1,1,15
6,455,6,1,1,20
6,456,6,1,1,21
6,457,5,1,1,20
6,458,6,1,1,21
6,459,5,2,1,22
6,460,3,1,1,15
6,461,4,1,1,18
6,462,6,1,1,22
6,463,6,1,1,22
6,464,5,1,1,20
6,465,6,1,1,22
6,466,4,1,1,16
6,467,3,1,1,16
6,468,3,1,1,15
6,469,6,1,1,22
6,470,5,1,1,19
6,471,4,1,1,16
6,472,5,1,1,17
6,473,6,1,1,22
6,474,5,1,1,19
6,475,6,1,1,21
6,476,5,1,1,19
6,477,6,1,1,22
6,478,3,1,1,16
6,479,5,1,1,18
6,480,6,1,1,22
6,481,5,1,1,20
6,482,5,1,1,17
6,483,6,1,1,22
6,484,6,1,1,20
6,485,4,1,1,18
6,486,3,1,1,14
6,487,5,1,1,18
6,488,5,1,1,18
6,489,6,1,1,22
6,490,4,1,1,15
6,491,6,1,1,22
6,492,4,1,1,18
6,493,5,1,1,19
7,512,5,1,1,17
7,513,5,1,1,20
7,514,5,1,1,18
7,515,6,1,1,21
7,516,4,2,1,20
7,517,3,1,1,14
7,518,3,1,1,16
7,519,5,2,1,23
7,520,4,1,1,15
7,521,5,1,1,17
7,522,5,1,1,19
7,523,5,1,1,17
7,524,3,1,1,15
7,525,4,1,1,17
7,526,6,1,1,20
7,527,6,1,1,21
7,528,4,1,1,16
7,529,5,1,1,17
7,530,5,1,1,18
7,531,5,2,1,22
7,532,4,1,1,16
7,533,3,1,1,15
7,534,5,1,1,18
7,535,3,1,1,15
7,536,4,1,1,16
7,537,3,1,1,16
7,538,4,1,1,18
7,539,5,1,1,19
7,540,4,1,1,17
7,541,3,1,1,15
7,542,5,1,1,19
7,543,5,1,1,17
7,544,5,1,1,17
7,545,6,1,1,20
7,546,3,1,1,15
7,547,4,1,1,17
7,548,5,2,1,23
7,549,5,1,1,19
7,550,6,1,1,21
7,551,5,1,1,19
7,552,6,1,1,21
7,553,5,1,1,20
7,554,5,1,1,20
7,555,4,1,1,16
7,556,6,1,1,21
7,557,6,1,1,22
7,558,6,1,1,21
7,559,5,2,1,22
7,560,5,1,1,20
7,561,3,1,1,16
7,562,5,1,1,18
7,563,5,1,1,20
7,494,5,1,1,18
7,495,3,1,1,15
7,496,5,1,1,17
7,497,3,1,1,16
7,498,4,1,1,17
7,499,6,1,1,22
7,500,3,1,1,16
7,501,4,1,1,17
7,502,4,2,1,19
7,503,6,1,1,21
7,504,5,1,1,20
7,505,5,1,1,20
7,506,5,1,1,20
7,507,5,1,1,17
7,508,3,1,1,16
7,509,6,1,1,22
7,510,6,1,1,21
7,511,4,1,1,17
8,640,3,1,1,15
8,641,3,1,1,16
8,642,6,1,1,21
8,643,6,1,1,21
8,564,6,1,1,21
8,565,3,1,1,13
8,566,5,1,1,17
8,567,5,2,1,23
8,568,3,1,1,16
8,569,5,1,1,18
8,570,4,1,1,15
8,571,6,1,1,21
8,572,6,1,1,22
8,573,3,1,1,15
8,574,4,1,1,17
8,575,6,1,1,21
8,576,3,1,1,15
8,577,5,1,1,19
8,578,6,1,1,22
8,579,3,1,1,16
8,580,6,1,1,22
8,581,5,1,1,17
8,582,5,1,1,20
8,583,4,1,1,15
8,584,6,1,1,21
8,585,3,1,1,16
8,586,3,1,1,15
8,587,4,1,1,18
8,588,5,1,1,19
8,589,4,1,1,15
8,590,5,1,1,19
8,591,6,1,1,21
8,592,3,1,1,15
8,593,3,1,1,16
8,594,4,1,1,17
8,595,5,1,1,20
8,596,4,1,1,18
8,597,6,1,1,22
8,598,5,1,1,19
8,599,5,1,1,19
8,600,4,1,1,15
8,601,3,1,1,13
8,602,5,1,1,20
8,603,3,1,1,16
8,604,3,1,1,15
8,605,5,1,1,20
8,606,5,1,1,17
8,607,6,1,1,20
8,608,5,1,1,20
8,609,6,1,1,20
8,610,6,1,1,21
8,611,3,1,1,14
8,612,3,1,1,15
8,613,6,1,1,22
8,614,3,1,1,16
8,615,3,1,1,14
8,616,5,1,1,18
8,617,5,1,1,20
8,618,3,1,1,14
8,619,5,1,1,19
8,620,4,2,1,20
8,621,5,1,1,20
8,622,6,1,1,22
8,623,4,1,1,16
8,624,4,1,1,17
8,625,6,1,1,21
8,626,5,1,1,20
8,627,3,1,1,16
8,628,5,1,1,19
8,629,3,1,1,16
8,630,4,1,1,18
8,631,5,1,1,17
8,632,6,1,1,21
8,633,5,1,1,18
8,634,4,1,1,17
8,635,3,1,1,15
8,636,3,1,1,14
8,637,4,1,1,18
8,638,5,1,1,18
8,639,3,1,1,15
9,644,3,1,1,15
9,645,3,1,1,15
9,646,4,1,1,16
9,647,6,1,1,22
9,648,5,1,1,18
9,649,6,1,1,22
9,650,5,1,1,18
9,651,5,1,1,20
9,652,3,1,1,15
9,653,5,1,1,20
9,654,5,1,1,18
9,655,5,1,1,20
9,656,5,1,1,20
9,657,5,1,1,18
9,658,6,1,1,22
9,659,6,1,1,21
9,660,6,1,1,22
9,661,5,1,1,19
9,662,6,1,1,21
9,663,3,1,1,16
9,664,3,1,1,15
9,665,5,1,1,20
9,666,5,1,1,19
9,667,3,1,1,15
9,668,4,1,1,16
9,669,3,1,1,16
9,670,3,1,1,16
9,671,4,2,1,17
9,672,6,1,1,22
9,673,3,1,1,16
9,674,3,1,1,16
9,675,6,1,1,20
9,676,3,1,1,16
9,677,4,1,1,15
9,678,6,1,1,20
9,679,5,1,1,19
9,680,6,1,1,20
9,681,4,1,1,18
9,682,6,1,1,22
9,683,5,1,1,20
9,684,6,1,1,22
9,685,3,1,1,15
9,686,6,1,1,22
9,687,6,1,1,21
9,688,5,1,1,17
9,689,6,1,1,20
9,690,4,1,1,17
9,691,3,1,1,16
9,692,4,1,1,17
9,693,4,1,1,17
9,694,4,1,1,17
9,695,5,1,1,17
9,696,5,1,1,19
9,697,6,1,1,22
9,698,6,1,1,21
9,699,4,1,1,17
9,700,5,1,1,18
9,701,5,1,1,20
9,702,3,1,1,16
9,703,4,1,1,18
9,704,6,1,1,21
9,705,4,1,1,16
9,706,5,1,1,17
9,707,6,1,1,20
9,708,3,1,1,16
10,768,4,1,1,17
10,769,6,1,1,21
10,770,4,1,1,17
10,771,3,1,1,15
10,772,5,1,1,19
10,709,4,1,1,17
10,710,3,1,1,15
10,711,5,1,1,17
10,712,3,1,1,15
10,713,3,1,1,15
10,714,6,1,1,21
10,715,3,1,1,13
10,716,5,1,1,19
10,717,5,1,1,19
10,718,6,1,1,21
10,719,4,1,1,17
10,720,3,1,1,15
10,721,6,1,1,21
10,722,4,1,1,17
10,723,5,1,1,19
10,724,6,1,1,21
10,725,5,1,1,18
10,726,3,1,1,15
10,727,5,1,1,19
10,728,5,1,1,17
10,729,3,1,1,13
10,730,6,1,1,21
10,731,5,1,1,19
10,732,6,1,1,21
10,733,6,1,1,21
10,734,3,1,1,15
10,735,3,1,1,15
10,736,4,1,1,17
10,737,5,1,1,19
10,738,6,1,1,21
10,739,6,1,1,21
10,740,3,1,1,15
10,741,4,1,1,17
10,742,4,1,1,17
10,743,4,1,1,17
10,744,4,1,1,17
10,745,3,1,1,15
10,746,5,1,1,18
10,747,4,1,1,17
10,748,3,1,1,13
10,749,3,1,1,14
10,750,6,1,1,21
10,751,6,1,1,20
10,752,4,1,1,17
10,753,6,1,1,21
10,754,6,1,1,21
10,755,5,1,1,18
10,756,4,1,1,15
10,757,3,1,1,15
10,758,4,1,1,17
10,759,6,1,1,21
10,760,5,1,1,19
10,761,3,1,1,15
10,762,5,1,1,19
10,763,4,1,1,16
10,764,3,1,1,15
10,765,4,1,1,17
10,766,5,1,1,18
10,767,6,1,1,21
11,773,3,1,1,17
11,774,3,1,1,16
11,775,4,3,1,28
11,776,4,3,1,25
11,777,3,2,1,20
11,778,3,1,1,17
11,779,5,3,1,30
11,780,6,1,1,23
11,781,5,1,1,20
11,782,4,2,1,22
11,783,4,2,1,21
11,784,6,1,1,22
11,785,3,1,1,17
11,786,6,1,1,22
11,787,6,1,1,25
11,788,4,2,1,24
11,789,4,1,1,18
11,790,6,1,1,22
11,791,3,1,1,17
11,792,6,1,1,22
11,793,6,2,1,28
11,794,6,3,1,29
11,795,3,1,1,17
11,796,4,1,1,18
11,797,6,1,1,23
11,798,3,2,1,19
11,799,6,1,1,22
11,800,5,1,1,23
11,801,6,3,1,26
11,802,4,3,1,28
11,803,4,3,1,26
11,804,3,1,1,17
11,805,6,3,1,36
11,806,5,1,1,20
11,807,6,1,1,23
11,808,6,1,1,23
11,809,5,1,1,23
11,810,6,3,1,29
11,811,6,1,1,22
11,812,4,3,1,26
11,813,4,3,1,25
11,814,5,1,1,21
11,815,3,2,1,20
11,816,3,1,1,17
11,817,6,1,1,22
11,818,4,3,1,25
11,819,3,2,1,18
11,820,4,1,1,18
11,821,3,1,1,17
11,822,6,1,1,22
11,823,5,1,1,23
11,824,6,1,1,23
11,825,6,3,1,33
11,826,5,1,1,20
11,827,4,1,1,18
11,828,6,1,1,23
11,829,5,3,1,28
11,830,6,3,1,26
11,831,3,3,1,20
11,832,4,3,1,25
11,833,3,3,1,21
11,834,4,1,1,18
11,835,5,3,1,30
11,836,3,1,1,17
11,837,5,1,1,20
12,896,6,1,1,22
12,897,5,1,1,18
12,898,3,1,1,16
12,899,6,1,1,21
12,900,5,1,1,17
12,901,3,1,1,17
12,902,5,1,1,19
12,903,3,1,1,14
12,838,5,1,1,18
12,839,3,2,1,18
12,840,6,1,1,22
12,841,4,2,1,25
12,842,5,1,1,20
12,843,4,2,1,19
12,844,4,1,1,17
12,845,6,3,1,36
12,846,6,1,1,21
12,847,3,1,1,15
12,848,4,1,1,17
12,849,3,1,1,14
12,850,6,2,1,23
12,851,3,1,1,15
12,852,4,1,1,17
12,853,5,1,1,19
12,854,4,1,1,17
12,855,5,1,1,19
12,856,3,1,1,15
12,857,3,1,1,15
12,858,5,1,1,19
12,859,5,1,1,21
12,860,5,1,1,19
12,861,5,1,1,21
12,862,6,4,1,28
12,863,6,1,1,21
12,864,4,2,1,18
12,865,6,1,1,21
12,866,5,1,1,17
12,867,3,1,1,13
12,868,3,1,1,17
12,869,3,1,1,16
12,870,3,1,1,15
12,871,4,3,1,25
12,872,6,1,1,21
12,873,4,1,1,17
12,874,3,1,1,13
12,875,4,1,1,15
12,876,3,1,1,16
12,877,4,3,1,26
12,878,6,2,1,22
12,879,5,1,1,19
12,880,6,1,1,20
12,881,6,1,1,21
12,882,6,1,1,21
12,883,4,1,1,15
12,884,3,1,1,15
12,885,4,1,1,18
12,886,3,1,1,15
12,887,4,1,1,16
12,888,3,1,1,16
12,889,6,1,1,21
12,890,4,1,1,17
12,891,5,1,1,19
12,892,6,1,1,21
12,893,5,1,1,19
12,894,3,1,1,15
12,895,4,2,1,19
13,904,3,1,1,15
13,905,4,1,1,16
13,906,4,3,2,25
13,907,5,1,1,19
13,908,4,2,1,20
13,909,6,2,1,23
13,910,5,3,1,25
13,911,4,3,2,26
13,912,6,3,1,30
13,913,3,2,2,22
13,914,6,4,1,32
13,915,4,2,1,19
13,916,6,3,1,25
13,917,4,2,1,19
13,918,6,3,2,29
13,919,4,4,1,20
13,920,3,1,1,15
13,921,5,1,1,19
13,922,5,3,1,25
13,923,6,3,1,29
13,924,5,1,1,19
13,925,5,3,1,31
13,926,6,3,1,33
13,927,6,2,1,24
13,928,4,1,1,19
13,929,5,1,1,19
13,930,4,1,1,16
13,931,4,2,1,19
13,932,6,4,1,29
13,933,4,3,1,24
13,934,6,1,1,21
13,935,4,1,1,17
13,936,3,2,1,19
13,937,4,4,1,20
13,938,5,2,2,26
13,939,4,4,1,20
13,940,5,2,2,26
13,941,4,2,2,24
13,942,5,2,2,26
13,943,6,1,1,21
13,944,5,3,1,24
13,945,5,3,2,27
13,946,6,1,1,21
13,947,5,2,2,26
13,948,4,1,1,19
13,949,5,1,1,19
13,950,4,2,1,19
13,951,5,2,2,26
13,952,6,1,1,21
13,953,6,3,1,25
13,954,3,2,1,19
13,955,5,2,2,26
13,956,4,4,1,20
13,957,4,4,1,20
13,958,6,4,1,29
13,959,3,1,1,15
13,960,4,1,1,17
13,961,5,2,2,26
13,962,6,3,1,25
13,963,3,1,1,15
13,964,5,3,2,27
13,965,6,3,1,25
13,966,3,1,1,14
13,967,5,1,1,18
13,968,5,2,1,28
13,969,4,1,1,17
13,970,6,4,1,32
13,971,3,1,1,15
13,972,4,2,1,19
13,973,5,3,1,25
13,974,4,1,1,17
13,975,6,1,1,21
13,976,4,3,1,22
13,977,5,3,2,27
13,978,5,3,1,24
13,979,6,3,1,29
13,980,6,4,1,32
14,1024,6,1,1,21
14,1025,4,1,1,17
14,1026,6,1,1,22
14,1027,5,1,1,19
14,1028,4,1,1,16
14,1029,3,1,1,15
14,1030,5,1,1,17
14,1031,4,1,1,15
14,1032,4,2,1,17
14,1033,4,3,1,21
14,1034,6,1,1,21
14,1035,3,1,1,15
14,1036,4,1,1,15
14,1037,6,1,1,20
14,1038,4,1,1,16
14,1039,5,1,1,19
14,1040,4,1,1,17
14,1041,3,1,1,15
14,1042,3,1,1,15
14,1043,3,1,1,14
14,1044,4,3,1,20
14,1045,5,3,1,23
14,1046,5,1,1,18
14,1047,3,1,1,13
14,1048,3,2,2,21
14,1049,4,1,1,15
14,1050,4,1,1,16
14,1051,3,1,1,14
14,981,6,1,1,21
14,982,3,1,1,15
14,983,4,3,1,22
14,984,5,4,1,27
14,985,4,1,1,17
14,986,4,1,1,17
14,987,3,1,1,14
14,988,6,2,1,20
14,989,6,1,1,19
14,990,6,1,1,19
14,991,3,1,1,14
14,992,4,1,1,16
14,993,5,1,1,19
14,994,5,1,1,18
14,995,6,1,1,19
14,996,5,1,1,19
14,997,6,1,1,20
14,998,5,1,1,17
14,999,4,2,1,19
14,1000,4,1,1,15
14,1001,4,1,1,16
14,1002,6,1,1,20
14,1003,6,1,1,20
14,1004,4,2,1,17
14,1005,3,1,1,15
14,1006,3,1,1,15
14,1007,5,1,1,17
14,1008,3,1,1,15
14,1009,6,3,1,27
14,1010,6,3,1,25
14,1011,5,1,1,17
14,1012,5,5,2,28
14,1013,4,2,1,17
14,1014,3,2,1,16
14,1015,6,1,1,22
14,1016,3,1,1,13
14,1017,5,1,1,17
14,1018,4,2,1,17
14,1019,5,4,1,27
14,1020,6,2,1,20
14,1021,4,3,1,20
14,1022,6,1,1,19
14,1023,6,1,1,19
15,1052,3,1,1,15
15,1053,6,1,1,19
15,1054,5,1,1,18
15,1055,5,1,1,19
15,1056,3,2,1,19
15,1057,4,2,1,19
15,1058,3,1,1,15
15,1059,4,1,1,17
15,1060,4,1,1,16
15,1061,3,2,1,16
15,1062,3,1,1,15
15,1063,5,1,1,18
15,1064,5,1,1,18
15,1065,4,1,1,16
15,1066,5,1,1,18
15,1067,6,2,1,24
15,1068,6,1,1,21
15,1069,3,1,1,15
15,1070,6,3,1,27
15,1071,5,1,1,19
15,1072,6,1,1,19
15,1073,3,2,1,16
15,1074,6,1,1,21
15,1075,5,3,1,24
15,1076,6,2,1,24
15,1077,4,3,1,20
15,1078,4,1,1,16
15,1079,4,1,1,17
15,1080,6,1,1,22
15,1081,4,1,1,17
15,1082,6,1,1,21
15,1083,5,1,1,17
15,1084,5,1,1,17
15,1085,3,1,1,15
15,1086,5,1,1,19
15,1087,5,1,1,19
15,1088,6,1,1,19
15,1089,4,1,1,17
15,1090,6,1,1,19
15,1091,6,1,1,20
15,1092,5,1,1,18
15,1093,6,3,1,27
15,1094,6,1,1,19
15,1095,3,1,1,15
15,1096,6,5,2,32
15,1097,3,1,1,15
15,1098,6,1,1,22
15,1099,3,1,1,14
15,1100,6,1,1,20
15,1101,4,1,1,15
15,1102,5,2,1,23
15,1103,3,1,1,15
15,1104,3,1,1,13
15,1105,5,3,1,27
15,1106,5,5,2,28
15,1107,3,1,1,15
15,1108,5,1,1,19
15,1109,5,3,1,22
15,1110,3,1,1,14
15,1111,5,1,1,18
15,1112,5,2,1,23
15,1113,4,1,1,16
15,1114,3,1,1,15
15,1115,6,1,1,19
16,1152,6,1,1,20
16,1153,3,1,1,15
16,1154,4,1,1,15
16,1155,3,1,1,15
16,1156,5,1,1,18
16,1157,4,1,1,17
16,1158,5,2,1,20
16,1159,6,1,1,19
16,1160,3,1,1,13
16,1161,3,2,1,16
16,1162,6,1,1,21
16,1163,3,1,1,14
16,1164,5,1,1,17
16,1165,5,1,1,17
16,1166,6,2,1,20
16,1167,3,1,1,15
16,1168,3,1,1,15
16,1169,6,3,1,25
16,1170,4,2,1,21
16,1171,6,1,1,22
16,1172,3,1,1,15
16,1173,4,1,1,15
16,1174,4,1,1,17
16,1175,5,1,1,18
16,1176,4,1,1,17
16,1177,5,1,1,19
16,1178,3,2,1,14
16,1179,6,3,1,27
16,1180,5,1,1,19
16,1181,6,1,1,19
16,1182,3,1,1,13
16,1183,6,1,1,19
16,1184,4,1,1,15
